289	100	1
324	62	1
131	84	1
85	50	1
149	86	1
59	11	1
122	34	1
122	52	1
115	52	1
8	131	1
239	140	1
119	4	1
329	83	1
153	11	1
159	100	1
128	84	1
139	106	1
1	21	1
289	20	1
5	148	1
241	127	1
115	148	1
191	43	1
129	94	1
308	68	1
0	140	1
49	140	1
220	129	1
5	153	1
59	53	1
306	54	1
140	143	1
199	50	1
161	137	1
293	54	1
109	140	1
49	152	1
257	66	1
250	100	1
66	139	1
50	130	1
289	94	1
143	118	1
214	89	1
72	138	1
75	127	1
291	100	1
83	9	1
141	122	1
248	113	1
70	71	1
147	140	1
4	106	1
135	122	1
9	122	1
23	140	1
282	50	1
294	130	1
180	54	1
96	133	1
150	84	1
184	116	1
1	54	1
22	59	1
240	84	1
122	50	1
229	84	1
80	140	1
59	2	1
242	131	1
150	140	1
309	140	1
293	76	1
246	84	1
128	100	1
164	66	1
223	138	1
205	148	1
293	68	1
115	131	1
50	50	1
307	27	1
182	54	1
148	100	1
92	139	1
294	54	1
90	6	1
40	34	1
110	16	1
153	100	1
67	100	1
120	126	1
315	127	1
266	100	1
246	100	1
15	138	1
108	137	1
185	63	1
319	138	1
247	137	1
132	50	1
186	100	1
319	86	1
242	52	1
152	140	1
319	68	1
134	16	1
313	16	1
167	151	1
164	86	1
24	130	1
224	94	1
115	127	1
226	33	1
133	86	1
214	138	1
240	127	1
296	50	1
322	127	1
104	84	1
233	21	1
129	86	1
5	2	1
174	88	1
140	100	1
162	16	1
313	138	1
2	50	1
171	99	1
179	130	1
267	59	1
6	54	1
4	140	1
104	115	1
207	146	1
139	54	1
214	54	1
108	11	1
77	84	1
184	78	1
115	34	1
31	86	1
289	80	1
223	50	1
258	10	1
63	89	1
50	32	1
135	138	1
86	138	1
308	19	1
324	148	1
153	54	1
133	137	1
240	111	1
33	50	1
50	125	1
294	27	1
4	94	1
329	127	1
115	1	1
7	140	1
294	100	1
156	140	1
15	84	1
108	50	1
185	5	1
220	87	1
179	24	1
202	68	1
233	82	1
141	10	1
207	2	1
81	86	1
90	131	1
96	139	1
333	62	1
17	50	1
227	140	1
128	4	1
313	39	1
115	94	1
149	139	1
139	122	1
108	23	1
265	127	1
168	138	1
11	10	1
64	94	1
263	34	1
38	142	1
321	5	1
9	113	1
240	100	1
276	100	1
250	10	1
45	130	1
171	38	1
52	100	1
289	78	1
171	150	1
248	138	1
4	42	1
181	138	1
171	32	1
135	75	1
115	136	1
132	11	1
214	28	1
66	1	1
103	95	1
39	140	1
335	100	1
86	130	1
221	66	1
263	111	1
246	127	1
115	144	1
257	100	1
24	54	1
42	60	1
235	50	1
135	39	1
176	100	1
171	137	1
316	50	1
66	88	1
242	150	1
53	137	1
179	27	1
184	52	1
122	42	1
50	116	1
281	54	1
248	28	1
329	86	1
151	100	1
104	139	1
219	100	1
217	16	1
119	141	1
108	115	1
4	137	1
254	100	1
269	140	1
108	140	1
81	78	1
214	68	1
9	151	1
113	100	1
194	41	1
99	16	1
313	61	1
116	130	1
224	138	1
150	66	1
165	100	1
293	138	1
289	54	1
145	50	1
42	127	1
141	65	1
86	54	1
167	100	1
317	54	1
54	139	1
4	133	1
157	16	1
150	137	1
15	54	1
103	127	1
32	100	1
93	62	1
170	16	1
104	138	1
154	127	1
247	139	1
40	139	1
250	60	1
243	60	1
213	138	1
171	122	1
207	30	1
9	76	1
41	16	1
115	31	1
195	127	1
62	28	1
230	97	1
226	122	1
23	139	1
329	100	1
331	130	1
226	145	1
180	138	1
93	86	1
248	31	1
22	140	1
267	140	1
294	86	1
38	86	1
163	50	1
178	112	1
9	77	1
277	86	1
68	80	1
74	52	1
307	50	1
281	78	1
239	27	1
50	54	1
58	100	1
222	100	1
222	142	1
53	139	1
125	130	1
251	115	1
15	90	1
182	86	1
58	138	1
228	115	1
239	137	1
160	114	1
240	34	1
236	94	1
37	24	1
127	54	1
333	140	1
205	52	1
86	127	1
49	63	1
121	100	1
51	10	1
43	140	1
74	66	1
144	151	1
5	52	1
281	9	1
139	137	1
226	124	1
233	1	1
54	50	1
88	16	1
10	84	1
148	16	1
314	140	1
96	38	1
231	86	1
24	127	1
59	50	1
160	138	1
228	47	1
201	50	1
221	100	1
244	127	1
50	138	1
49	127	1
205	95	1
180	50	1
171	50	1
7	139	1
59	54	1
106	100	1
42	139	1
180	140	1
54	57	1
121	127	1
273	100	1
185	78	1
40	84	1
241	95	1
104	50	1
225	84	1
23	41	1
129	142	1
9	127	1
221	142	1
72	143	1
140	54	1
167	24	1
123	100	1
180	94	1
121	138	1
43	122	1
50	30	1
30	138	1
54	83	1
68	78	1
237	52	1
74	1	1
211	122	1
221	86	1
44	83	1
267	100	1
174	86	1
50	29	1
119	85	1
91	122	1
178	9	1
250	94	1
69	50	1
15	140	1
263	101	1
90	84	1
248	16	1
104	68	1
254	16	1
262	37	1
216	137	1
331	27	1
168	50	1
94	88	1
188	100	1
171	131	1
263	138	1
289	143	1
239	10	1
85	100	1
231	125	1
70	141	1
74	148	1
138	50	1
143	86	1
135	89	1
326	100	1
233	130	1
42	143	1
167	10	1
261	106	1
0	2	1
8	86	1
221	126	1
77	131	1
15	92	1
41	50	1
190	100	1
289	148	1
34	127	1
330	37	1
149	137	1
155	100	1
287	2	1
124	151	1
38	84	1
299	122	1
333	100	1
24	94	1
315	138	1
179	151	1
250	122	1
152	54	1
171	125	1
248	26	1
150	127	1
173	139	1
112	15	1
320	127	1
329	115	1
88	54	1
104	131	1
63	130	1
120	54	1
18	52	1
108	54	1
87	138	1
11	39	1
38	52	1
88	81	1
72	16	1
31	72	1
56	50	1
38	68	1
15	16	1
294	50	1
103	1	1
220	97	1
164	100	1
45	137	1
283	127	1
97	135	1
103	137	1
50	84	1
45	94	1
108	60	1
161	86	1
129	100	1
311	153	1
150	5	1
259	100	1
51	16	1
299	50	1
262	11	1
171	106	1
193	126	1
138	100	1
238	54	1
248	114	1
213	115	1
196	100	1
143	102	1
331	122	1
131	27	1
128	38	1
41	10	1
289	131	1
41	84	1
94	139	1
251	122	1
162	106	1
242	32	1
333	131	1
198	27	1
66	65	1
122	152	1
246	2	1
41	30	1
331	50	1
268	84	1
115	125	1
308	127	1
168	68	1
99	127	1
143	144	1
115	140	1
0	60	1
74	138	1
49	34	1
50	10	1
277	137	1
326	60	1
116	122	1
305	127	1
8	137	1
267	84	1
56	78	1
50	140	1
207	11	1
143	1	1
329	106	1
39	127	1
115	32	1
90	100	1
164	1	1
104	31	1
44	24	1
8	60	1
15	67	1
181	50	1
24	50	1
152	139	1
148	39	1
259	127	1
174	143	1
160	54	1
225	100	1
181	143	1
45	127	1
329	56	1
97	22	1
272	50	1
180	106	1
324	54	1
224	27	1
146	100	1
220	122	1
139	105	1
8	139	1
15	79	1
226	31	1
9	10	1
128	17	1
24	61	1
62	106	1
220	104	1
275	27	1
74	122	1
37	100	1
7	84	1
256	100	1
234	100	1
240	52	1
118	94	1
227	52	1
281	147	1
24	137	1
42	84	1
80	130	1
313	109	1
96	94	1
90	137	1
165	110	1
54	17	1
8	100	1
193	138	1
246	14	1
242	142	1
103	86	1
